Time,Sensor1_X,Sensor1_Y,Sensor1_Z,Sensor1_RMS,Sensor2_X,Sensor2_Y,Sensor2_Z,Sensor2_RMS,Sensor3_X,Sensor3_Y,Sensor3_Z,Sensor3_RMS,Sensor4_X,Sensor4_Y,Sensor4_Z,Sensor4_RMS
118.08504033088684,0.4,0.11,9.94,9.94865317517904,0.63,-0.23,9.88,9.90273699539678,0.23,0.34,9.71,9.718672748889121,7.21,0.0,9.61,12.014000166472448
119.10325717926025,0.11,-0.17,9.65,9.65212411855546,0.34,-0.46,9.54,9.557133461451713,0.0,0.29,9.71,9.714329621749513,7.21,-0.48,9.13,11.643513215520478
120.11355566978455,0.63,0.06,9.65,9.670729031463967,0.29,0.4,9.54,9.552784934248232,0.34,-0.17,10.29,10.297018986094955,7.21,0.0,9.61,12.014000166472448
121.1263473033905,0.63,0.0,9.83,9.850167511265989,0.34,0.17,9.71,9.71743793394123,0.34,0.34,9.71,9.721897962846556,7.21,-0.48,9.61,12.023585155850979
122.15040254592896,0.92,-0.11,9.31,9.355992731933902,0.17,-0.23,9.77,9.774185388051528,-0.06,0.11,9.71,9.710808411249808,7.21,0.0,9.61,12.014000166472448
123.16667866706848,0.75,-0.11,9.77,9.799362224144998,0.52,0.23,9.25,9.267459198723241,0.11,0.11,9.08,9.081332501345823,7.69,0.0,9.61,12.308054273523496
124.1836805343628,0.75,0.17,9.31,9.341707552690782,0.57,0.06,9.54,9.557201473234725,0.11,0.23,9.54,9.543406100549216,7.69,0.0,9.13,11.937043184976757
125.19552898406982,0.29,-0.52,9.42,9.438797592914046,0.57,-0.17,10.11,10.127482411734912,0.11,0.46,9.25,9.262083998755354,7.69,-0.48,9.61,12.317410442134337
126.21143674850464,0.29,-0.06,9.25,9.254739326420815,0.4,-0.06,9.31,9.318782109267284,-0.06,0.29,9.77,9.774487198825316,7.21,-0.48,9.13,11.643513215520478
127.22702097892761,0.86,-0.46,9.54,9.589723666508853,0.69,-0.11,9.37,9.396015112801809,0.34,0.29,9.94,9.950040200923814,7.69,-0.48,9.61,12.317410442134337
128.24218010902405,0.69,-0.29,9.42,9.449687825531592,0.52,-0.17,9.94,9.955043947667935,-0.17,0.29,9.71,9.715817001158474,7.69,-0.48,9.61,12.317410442134337
129.25805735588074,0.4,-0.34,9.77,9.784094235032693,0.46,-0.17,9.37,9.382824734588192,0.34,0.4,9.83,9.844008329943652,6.73,0.0,9.61,11.732220591175397
130.28380966186523,0.34,0.34,9.02,9.032806872727878,0.4,0.11,9.54,9.549015656076808,-0.11,0.17,9.48,9.482162200679758,7.21,0.0,9.61,12.014000166472448
131.30012917518616,0.23,-0.11,9.48,9.483427650380426,0.69,-0.29,9.77,9.798627454904079,0.46,0.34,9.88,9.89654485161362,7.21,0.0,9.61,12.014000166472448
132.320538520813,0.57,0.06,9.54,9.557201473234725,0.52,-0.17,9.31,9.326060261439448,-0.17,0.23,9.54,9.54428624885067,7.21,-0.48,9.61,12.023585155850979
133.34043383598328,0.34,0.11,9.65,9.656614313515892,0.34,-0.17,9.25,9.257807515821442,-0.06,0.11,9.6,9.600817673510939,7.21,-0.48,9.61,12.023585155850979
134.36759209632874,0.57,0.06,9.31,9.327625635712446,0.4,0.17,9.71,9.719722218252949,0.11,0.4,9.83,9.838749920594587,7.21,-0.48,10.09,12.410584192535016
135.38484358787537,0.63,-0.23,9.65,9.67327762446628,0.52,-0.29,9.88,9.897924024763983,0.17,0.4,9.6,9.609833505321514,7.69,-0.48,10.09,12.69545587995957
136.41512846946716,0.34,0.17,9.31,9.31775724088152,0.4,0.29,9.25,9.263185197328184,-0.29,0.23,9.31,9.317354774827457,7.69,0.0,10.09,12.686378521863519
137.44071507453918,0.4,0.06,9.54,9.548570573651325,0.4,-0.17,9.02,9.030465104301108,0.11,0.29,10.0,10.00480884375109,7.69,-0.48,9.61,12.317410442134337
138.465589761734,0.34,0.0,9.71,9.715950802674952,0.75,0.4,10.11,10.14566902673254,0.17,-0.06,9.71,9.711673388247775,7.21,0.0,9.61,12.014000166472448
